x,y_bed
4.031279999999999752e+00,-1.916861491011719086e-03
4.039839999999999876e+00,-1.900059934072520235e-03
4.048409999999999620e+00,-1.989664643648189797e-03
4.056969999999999743e+00,-2.065020215310731794e-03
4.065529999999999866e+00,-2.077371154677782033e-03
4.074089999999999989e+00,-2.043638706789333188e-03
4.082659999999999734e+00,-1.989686793341148476e-03
4.091219999999999857e+00,-1.993541568254164360e-03
4.099779999999999980e+00,-2.051620130989314107e-03
4.108340000000000103e+00,-1.973697778033562007e-03
4.116909999999999847e+00,-1.999923111500153967e-03
4.125469999999999970e+00,-2.046915078229246711e-03
4.134030000000000094e+00,-2.071358759887262629e-03
4.142590000000000217e+00,-2.034386065052648171e-03
4.151159999999999961e+00,-1.992808105283162389e-03
4.159720000000000084e+00,-2.064804082405634778e-03
4.168280000000000207e+00,-1.945125721477449421e-03
4.176840000000000330e+00,-1.992184622331008050e-03
4.185410000000000075e+00,-2.106530930005145498e-03
4.193970000000000198e+00,-2.046347007775362395e-03
4.202530000000000321e+00,-2.068695577940925321e-03
4.211090000000000444e+00,-2.110525158085114691e-03
4.219660000000000188e+00,-2.066307009053123134e-03
4.228220000000000312e+00,-2.058911876780830739e-03
4.236780000000000435e+00,-2.098913123704169298e-03
4.245339999999999669e+00,-2.017863744635845988e-03
4.253910000000000302e+00,-1.930005500550055009e-03
4.262470000000000425e+00,-2.014150921258881823e-03
4.271029999999999660e+00,-2.165815405252024834e-03
4.279589999999999783e+00,-2.265180412480622893e-03
4.288160000000000416e+00,-2.197551284965108646e-03
4.296719999999999651e+00,-1.921381686014972476e-03
4.305279999999999774e+00,-1.873666567964224440e-03
4.313839999999999897e+00,-1.981195025962202705e-03
4.322409999999999641e+00,-2.089460412324310561e-03
4.330969999999999764e+00,-1.950247982862222821e-03
4.339529999999999887e+00,-2.022885654633180437e-03
4.348090000000000011e+00,-2.141493496720549630e-03
4.356659999999999755e+00,-2.190439220105748486e-03
4.365219999999999878e+00,-2.130316149332725159e-03
4.373780000000000001e+00,-1.927667727543275504e-03
4.382340000000000124e+00,-1.828320133432095483e-03
4.390909999999999869e+00,-1.881831926420562268e-03
4.399469999999999992e+00,-1.869484958516745392e-03
4.408030000000000115e+00,-2.085763725328891594e-03
4.416590000000000238e+00,-2.091224907042317158e-03
4.425159999999999982e+00,-1.555752691183884956e-03
4.433720000000000105e+00,-1.913358015999523957e-03
4.442280000000000229e+00,-2.149352510487506206e-03
4.450840000000000352e+00,-2.216398384886677283e-03
4.459410000000000096e+00,-2.118863291799453000e-03
4.467970000000000219e+00,-1.821230306212087225e-03
4.476530000000000342e+00,-1.826644351334253237e-03
4.485089999999999577e+00,-1.832002683272972816e-03
4.493660000000000210e+00,-1.955627034192611996e-03
4.502220000000000333e+00,-1.756065918371182283e-03
4.510779999999999568e+00,-1.956905864571323490e-03
4.519339999999999691e+00,-2.072223963977472272e-03
